,area,begin-area,country,disambiguation,end-area,gender,id,ipi,ipi-list,isni-list,life-span,name,sort-name,type
543,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Berkeley', 'id': 'f9719692-c39a-4d9c-bf8c-dd4035b09534', 'name': 'Berkeley'}",US,,,,a043cfa6-6e87-4975-ac27-5005bdfa7afb,,,,{'begin': '1995'},Tiger Army,Tiger Army,Group
544,"{'sort-name': 'France', 'id': '08310658-51eb-3801-80de-5a0739207115', 'name': 'France', 'iso-3166-1-code-list': ['FR']}","{'sort-name': 'Yvelines', 'iso-3166-2-code-list': ['FR-78'], 'id': '8ffcddd7-40fd-4edb-82d5-7aa1293381ca', 'name': 'Yvelines'}",FR,,"{'sort-name': 'Paris', 'iso-3166-2-code-list': ['FR-75'], 'id': 'dc10c22b-e510-4006-8b7f-fecb4f36436e', 'name': 'Paris'}",Male,be50643c-0377-4968-b48c-47e06b2e2a3b,00039652659,['00039652659'],"['0000000076967809', '0000000121190614']","{'ended': 'true', 'begin': '1862-08-22', 'end': '1918-03-25'}",Claude Debussy,"Debussy, Claude",Person
545,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Falkirk', 'id': '45ba72a0-7bba-4c6c-9711-1b7e6c0e461b', 'name': 'Falkirk'}",GB,,,,6caf09f5-2f01-4f76-bcc7-6207930c56c6,,,,"{'ended': 'true', 'begin': '1995', 'end': '2006-12-17'}",Arab Strap,Arab Strap,Group
546,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",US,American hard rock band,,,bd1180c4-4252-461f-94dc-543906c02522,,,['0000000123245957'],{'begin': '1988'},Mr. Big,Mr. Big,Group
547,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Upplands V\xc3\xa4sby', 'id': '7cc048be-fa16-4e1d-bf07-ba1fc7a82b6f', 'name': 'Upplands V\xc3\xa4sby'}",SE,,,,c6b0db5a-d750-4ed8-9caa-ddcfb75dcb0a,,,['0000000106581756'],{'begin': '1988'},Therion,Therion,Group
548,"{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}","{'sort-name': 'Boston', 'id': 'e331bfdf-b908-429c-a79b-710cf9c06abb', 'name': 'Boston'}",,,,,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,,,['0000000123695368'],{'begin': '1986-09'},Dream Theater,Dream Theater,Group
549,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Mount Olive', 'disambiguation': 'Butler County', 'id': '1b17c1ab-055d-4424-8174-5d338be63048', 'name': 'Mount Olive'}",US,country music legend,"{'sort-name': 'Oak Hill', 'id': '83b9dc50-e70a-4fab-904c-063270e719d8', 'name': 'Oak Hill'}",Male,906bddec-bc73-49f8-ac1e-eaee691c6cf9,00058261964,"['00058261964', '00058262177']",,"{'ended': 'true', 'begin': '1923-09-17', 'end': '1953-01-01'}",Hank Williams,"Williams, Hank",Person
550,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",US,US heavy metal band,,,171cbc8f-8ab3-4aec-9916-f0bdbe26bb79,,,['0000000121892501'],{'begin': '1982'},W.A.S.P.,W.A.S.P.,Group
551,"{'sort-name': 'Manhattan', 'id': '261962ea-d8c2-4eaf-a80c-f14376ffadb0', 'name': 'Manhattan'}","{'sort-name': 'Boston', 'id': 'e331bfdf-b908-429c-a79b-710cf9c06abb', 'name': 'Boston'}",,,,Male,b09b5127-c62e-4bb2-b790-1e4aa18749ed,00182487837,['00182487837'],['0000000055173348'],{'begin': '1970-02-16'},Armand van Helden,"Helden, van, Armand",Person
552,"{'sort-name': 'Long Beach', 'id': 'e183ffae-1d35-4c78-b552-957535e40af1', 'name': 'Long Beach'}","{'sort-name': 'Long Beach', 'id': 'e183ffae-1d35-4c78-b552-957535e40af1', 'name': 'Long Beach'}",,ska punk,"{'sort-name': 'San Francisco', 'id': '83f22bb6-4631-443c-bace-9fae8540362a', 'name': 'San Francisco'}",,95f5b748-d370-47fe-85bd-0af2dc450bc0,,,,"{'ended': 'true', 'begin': '1986', 'end': '1996-05-25'}",Sublime,Sublime,Group
553,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Santa Barbara', 'id': 'f12f47f9-daf9-4eec-a30e-e8a9e9bd4124', 'name': 'Santa Barbara'}",US,,,,0cc9e56e-a623-47ea-b5f2-1a1757cc2426,,,,{'begin': '1998'},Sugarcult,Sugarcult,Group
554,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,pop-rock band from Georgia,,,0189c612-39a5-485d-8fc2-eca025b73861,,,,{'begin': '2004'},Cartel,Cartel,Group
555,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Dallas', 'id': 'e96f1c0d-721b-470d-a9c4-0aa2d89cf9e7', 'name': 'Dallas'}",US,,,Male,05010b18-ba21-46dc-be6d-615d90170b8e,,,['0000000049060451'],{'begin': '1977-03-08'},Rocky Votolato,"Votolato, Rocky",Person
556,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Dawson', 'id': '5760d59b-1323-495f-99b4-a8c28a91775e', 'name': 'Dawson'}",US,,"{'sort-name': 'Madison', 'id': '188ae04a-63e2-423a-bc3d-f725f1214a69', 'name': 'Madison'}",Male,82b1f5fd-cd31-41a9-b5d4-7e33f0eb9751,00025572393,['00025572393'],['0000000073596889'],"{'ended': 'true', 'begin': '1941-09-09', 'end': '1967-12-10'}",Otis Redding,"Redding, Otis",Person
557,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Wilmette', 'id': 'c4185c64-6396-45ce-bcad-3da7c7d4b73e', 'name': 'Wilmette'}",US,US pop-punk band,,,516cef4d-0718-4007-9939-f9b38af3f784,,,['0000000095682593'],{'begin': '2001'},Fall Out Boy,Fall Out Boy,Group
558,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}","{'sort-name': 'Hamburg', 'iso-3166-2-code-list': ['DE-HH'], 'id': '11a44e18-a2e5-43a9-bee9-aa4f7c83f967', 'name': 'Hamburg'}",DE,,,,5de80871-f721-4c7c-b0c5-4ad0d350c232,,,,{'begin': '1999'},Deichkind,Deichkind,Group
559,"{'sort-name': 'Finland', 'id': '6a264f94-6ff1-30b1-9a81-41f7bfabd616', 'name': 'Finland', 'iso-3166-1-code-list': ['FI']}",,FI,,,,319b1175-ced9-438f-986b-9239c3edd92d,,,,{'begin': '1999'},Sonata Arctica,Sonata Arctica,Group
560,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,f1df0431-9250-4ec8-95d8-f19ce7cf7fb6,,,['0000000115475242'],"{'ended': 'true', 'begin': '1990', 'end': '2009'}",Stereolab,Stereolab,Group
561,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,Female,977b779f-72fa-4117-995b-97af75d9c73f,00256450467,['00256450467'],,{'begin': '1972-02-12'},Sophie Zelmani,"Zelmani, Sophie",Person
562,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Glasgow', 'iso-3166-2-code-list': ['GB-GLG'], 'id': 'c279f805-01f8-46f5-99cf-51f165a1adad', 'name': 'Glasgow'}",GB,,,Male,8f7bf43e-2a13-431a-a274-19e28965fe07,00160524300,['00160524300'],['0000000107837450'],{'begin': '1959-04-29'},Craig Armstrong,"Armstrong, Craig",Person
563,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Pomona', 'id': 'f65f6373-5044-416b-985f-1ea5a1f4e436', 'name': 'Pomona'}",US,,,Male,c3aeb863-7b26-4388-94e8-5a240f2be21b,00076346852,"['00076346852', '00218688241']",['0000000114751153'],{'begin': '1949-12-07'},Tom Waits,"Waits, Tom",Person
564,"{'sort-name': 'Argentina', 'id': '0df04709-c7d8-3b55-a6ea-f3e5069a947b', 'name': 'Argentina', 'iso-3166-1-code-list': ['AR']}","{'sort-name': 'Buenos Aires', 'iso-3166-2-code-list': ['AR-C'], 'id': '2bd8607d-56fe-4fa1-96e3-3badd6a98588', 'name': 'Buenos Aires'}",AR,,"{'sort-name': 'Buenos Aires', 'iso-3166-2-code-list': ['AR-C'], 'id': '2bd8607d-56fe-4fa1-96e3-3badd6a98588', 'name': 'Buenos Aires'}",Male,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,,,['0000000045711114'],"{'ended': 'true', 'begin': '1959-08-11', 'end': '2014-09-04'}",Gustavo Cerati,"Cerati, Gustavo",Person
565,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}","{'sort-name': 'D\xc3\xbcsseldorf', 'id': '03e75281-c3a3-454a-8d78-c85a5415c49e', 'name': 'D\xc3\xbcsseldorf'}",DE,,,,5700dcd4-c139-4f31-aa3e-6382b9af9032,,,['0000000115510749'],{'begin': '1970'},Kraftwerk,Kraftwerk,Group
566,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Compton', 'id': 'be9261e4-c8d1-49e6-acb2-3096c47ad4f8', 'name': 'Compton'}",US,"Andre Young, rap producer",,Male,5f6ab597-f57a-40da-be9e-adad48708203,00128443577,['00128443577'],"['0000000078392105', '0000000368468526']",{'begin': '1965-02-18'},Dr. Dre,"Dre, Dr.",Person
567,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Huntington Beach', 'id': 'a7e6070e-3afd-423e-bd10-faf0d53e4778', 'name': 'Huntington Beach'}",US,,,,24e1b53c-3085-4581-8472-0b0088d2508c,,,['0000000106754573'],{'begin': '1999'},Avenged Sevenfold,Avenged Sevenfold,Group
568,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",US,,,,e204ed91-3684-4561-b29b-d0b53f8459a7,,,['0000000121893264'],{'begin': '1986'},Sick of It All,Sick of It All,Group
569,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Charlottesville', 'id': '5643e356-bcd4-42ae-8e68-b75f88c347ec', 'name': 'Charlottesville'}",US,,,,07e748f1-075e-428d-85dc-ce3be434e906,,,['0000000084164299'],{'begin': '1991'},Dave Matthews Band,"Matthews, Dave, Band",Group
570,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Houston', 'id': 'c920948b-83e3-40b7-8fe9-9ab5abaac55b', 'name': 'Houston'}",US,"American singer, songwriter, record producer and actress",,Female,859d0860-d480-4efd-970c-c05d5f1776b8,00341826274,['00341826274'],['0000000114914936'],{'begin': '1981-09-04'},Beyoncé,Beyoncé,Person
571,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}",,DE,New-age project created by Michael Cretu,,,f1d1df24-91af-4d27-83a4-9b4ad29b37eb,,,['0000000115374759'],{'begin': '1990'},Enigma,Enigma,Group
572,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Chapel Hill', 'id': 'ca61a254-6d4e-45c1-89d2-a22f5cc158f8', 'name': 'Chapel Hill'}",US,,,,31810c40-932a-4f2d-8cfd-17849844e2a6,,,['0000000121740356'],{'begin': '1993'},Squirrel Nut Zippers,Squirrel Nut Zippers,Group
573,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}","{'sort-name': 'Bergen', 'id': '34268a86-54ec-487d-afa3-1afe3266a382', 'name': 'Bergen'}",NO,,,Male,a1c29c2f-778f-4b02-9ac7-80f0c37cdea9,,,['000000005517675X'],{'begin': '1982-09-05'},Sondre Lerche,"Lerche, Sondre",Person
574,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Newcastle upon Tyne', 'iso-3166-2-code-list': ['GB-NET'], 'id': '80a26267-4f75-4976-ae82-aad848ec096a', 'name': 'Newcastle upon Tyne'}",GB,,,Female,31aa8446-3dbf-4d22-9504-0f1bd58bf785,,,"['0000000363433674', '0000000399067901']",{'begin': '1945'},Vashti Bunyan,"Bunyan, Vashti",Person
575,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Ipswich', 'id': '7ec09cb6-df52-48fb-b814-4e4b1594d441', 'name': 'Ipswich'}",GB,,,,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,,,['0000000121055279'],{'begin': '1991'},Cradle of Filth,Cradle of Filth,Group
576,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,bf48d271-9595-4043-9064-52f43707d4ab,,,,{'begin': '1993'},The Herbaliser,"Herbaliser, The",Group
577,"{'sort-name': 'Norway', 'id': '6743d351-6f37-3049-9724-5041161fff4d', 'name': 'Norway', 'iso-3166-1-code-list': ['NO']}",,NO,Norwegian avant-garde metal band,,,20953548-6d06-4428-99a9-c284bfaa5514,,,,"{'ended': 'true', 'begin': '1990', 'end': '2007-04-17'}",Arcturus,Arcturus,Group
578,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'Wallsend', 'id': 'a8b0d858-090f-466a-934c-1228cf6a862b', 'name': 'Wallsend'}",GB,"singer, songwriter & member of The Police",,Male,7944ed53-2a58-4035-9b93-140a71e41c34,00047070790,['00047070790'],['0000000109181571'],{'begin': '1951-10-02'},Sting,Sting,Person
579,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Newark', 'id': '59d97d00-14df-4bd8-bc93-aeb91448863d', 'name': 'Newark'}",US,,,,ba561cc7-2050-47d3-8bc2-c645a1393d90,,,,{'begin': '1994-10'},Boysetsfire,Boysetsfire,Group
580,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Oklahoma City', 'id': 'ca61e235-0f31-4c0e-8963-8232222ef6a8', 'name': 'Oklahoma City'}",US,,,,1f43d76f-8edf-44f6-aaf1-b65f05ad9402,,,['0000000122433091'],{'begin': '1983'},The Flaming Lips,"Flaming Lips, The",Group
581,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",US,"US rapper, also known simply as Game",,Male,07cc14fb-4784-4a25-804b-2686ed5ef52c,,,['0000000055218155'],{'begin': '1979-11-27'},The Game,"Game, The",Person
582,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}","{'sort-name': 'London', 'id': 'f03d09b3-39dc-4083-afd6-159e3f0d462f', 'name': 'London'}",GB,,,,067102ea-9519-4622-9077-57ca4164cfbb,,,,{'begin': '1995'},Morcheeba,Morcheeba,Group
583,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Brooklyn', 'id': 'a71b0d32-7752-49e9-8594-2247ad6ac12c', 'name': 'Brooklyn'}",US,,,Male,d8df7087-06d5-4545-9024-831bb8558ad1,00429434156,['00429434156'],,{'begin': '1970-12-01'},Jonathan Coulton,"Coulton, Jonathan",Person
584,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}",,GB,,,,074e3847-f67f-49f9-81f1-8c8cea147e8e,,,,{'begin': '2004-03'},Bring Me the Horizon,Bring Me the Horizon,Group
585,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,,59d34d63-e209-4f26-8a09-b08d12202082,,,,{'begin': '2001'},The Weepies,"Weepies, The",Group
586,"{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}","{'sort-name': 'Montreal', 'disambiguation': 'city', 'id': 'c3cc624e-b963-49cf-ad0b-e318cb341963', 'name': 'Montreal'}",,,,,4de30660-26a8-4390-af6f-8fc0564e7e61,,,,{'begin': '2005'},Islands,Islands,Group
587,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}","{'sort-name': 'Ume\xc3\xa5', 'id': 'bb1efcf5-b030-4928-9e5b-f61dadba0f81', 'name': 'Ume\xc3\xa5'}",SE,,,,d347406f-839d-4423-9a28-188939282afa,,,,{'begin': '1998'},Cult of Luna,Cult of Luna,Group
588,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Fort Worth', 'id': 'ae96202a-e993-45de-adfe-a8c6b66a781d', 'name': 'Fort Worth'}",US,,,Male,9fdd9163-9824-413e-91ad-d01e561b4078,,,['000000008561911X'],{'begin': '1982-12-31'},The Rocket Summer,"Rocket Summer, The",Person
589,"{'sort-name': 'Germany', 'id': '85752fda-13c4-31a3-bee5-0e5cb1f51dad', 'name': 'Germany', 'iso-3166-1-code-list': ['DE']}",,DE,,,,75ebdfa0-4a8a-496a-a57f-e4bb93b14d4c,,,,{'begin': '1998'},Schiller,Schiller,Group
590,"{'sort-name': 'Oxford', 'id': '33587495-c775-4483-b819-931c4cf438cd', 'name': 'Oxford'}","{'sort-name': 'Wellingborough', 'id': 'b2a007c0-cc6a-4395-9239-141d0e060c4f', 'name': 'Wellingborough'}",,,,Male,8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,00178210867,['00178210867'],['0000000114441825'],{'begin': '1968-10-07'},Thom Yorke,"Yorke, Thom",Person
591,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Omaha', 'id': '7968b302-75a6-4456-a09e-7bf7ac13293a', 'name': 'Omaha'}",US,,,,bf600e2b-dc2d-4839-a1be-6ebef4087cd0,,,,{'begin': '1988'},311,311,Group
592,"{'sort-name': 'Chicago', 'id': '29a709d8-0320-493e-8d0c-f2c386662b7f', 'name': 'Chicago'}",,,,,Male,24786816-025f-49f4-9787-4945a3311f96,,,,,The Flashbulb,"Flashbulb, The",Person
593,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Seattle', 'id': '10adc6b5-63bf-4b4e-993e-ed83b05c22fc', 'name': 'Seattle'}",US,,,,86b24e8f-a4d9-4c84-83ee-fde0d14ad9fa,,,['0000000121140772'],"{'ended': 'true', 'begin': '1992', 'end': '2011'}",Sunny Day Real Estate,Sunny Day Real Estate,Group
594,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Los Angeles', 'id': '1f40c6e1-47ba-4e35-996f-fe6ee5840e62', 'name': 'Los Angeles'}",US,,,Male,f6580b26-77f7-4a7b-8513-6db0476e8f21,00069574335,['00069574335'],['0000000121421961'],{'begin': '1951-06-09'},James Newton Howard,"Howard, James Newton",Person
595,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Bellingham', 'id': '3b3c74f8-3863-4af6-b1af-5a523d9f3831', 'name': 'Bellingham'}",US,,,,0039c7ae-e1a7-4a7d-9b49-0cbc716821a6,,,['0000000121552654'],{'begin': '1997'},Death Cab for Cutie,Death Cab for Cutie,Group
596,"{'sort-name': 'Seattle', 'id': '10adc6b5-63bf-4b4e-993e-ed83b05c22fc', 'name': 'Seattle'}","{'sort-name': 'Rock Hill', 'id': '55cb203f-39e8-49b5-9a1a-f52b7e7be497', 'name': 'Rock Hill'}",,,,,6b22de04-fb48-44aa-bd02-c1427f635477,,,,{'begin': '2001'},Emery,Emery,Group
597,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,Female,852fb986-b0d9-4529-adaf-4f38bc1b1040,,,,{'begin': '1984-03-30'},Anna Nalick,"Nalick, Anna",Person
598,"{'sort-name': 'Greece', 'id': '803db0ca-b6ed-3bbc-aeb8-f89efd0a2168', 'name': 'Greece', 'iso-3166-1-code-list': ['GR']}","{'sort-name': 'Athens', 'id': '1876749b-4a07-495b-8b57-9dde0ac39c24', 'name': 'Athens'}",GR,,,,2d576cfe-7669-4af0-a66a-86c8362f47c5,,,['0000000123084372'],{'begin': '1987'},Rotting Christ,Rotting Christ,Group
599,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Belton', 'id': 'f5309efd-b745-4bad-a892-70e2d18e4dcd', 'name': 'Belton'}",US,,,,9011971a-df29-4b57-8889-2e5e9a645cbe,,,,{'begin': '2002'},Flyleaf,Flyleaf,Group
600,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,,,,fa0daf56-e94c-4007-9a00-4d1b05d85f96,,,,{'begin': '2005-05-21'},I'm From Barcelona,I'm From Barcelona,Group
601,"{'sort-name': 'United Kingdom', 'id': '8a754a16-0027-3a29-b6d7-2b40ea0481ed', 'name': 'United Kingdom', 'iso-3166-1-code-list': ['GB']}",,GB,English band,,,7389b838-9bd1-46d3-b514-95e0df255a52,,,,{'begin': '1998'},Antimatter,Antimatter,Group
602,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}",,US,,,Female,48772747-4cda-4ba8-b470-cfd5a32e05f7,00198947494,"['00198947494', '00198947592']",['0000000118386026'],{'begin': '1967-09-06'},Macy Gray,"Gray, Macy",Person
603,"{'sort-name': 'United States', 'id': '489ce91b-6658-3307-9877-795b68554c98', 'name': 'United States', 'iso-3166-1-code-list': ['US']}","{'sort-name': 'Philadelphia', 'id': '0eeb01c2-6e31-46ad-96b8-319749f731d2', 'name': 'Philadelphia'}",US,,"{'sort-name': 'New York', 'id': '74e50e58-5deb-4b99-93a2-decbb365c07f', 'name': 'New York'}",Female,d59c4cda-11d9-48db-8bfe-b557ee602aed,00014281809,['00014281809'],['0000000110215599'],"{'ended': 'true', 'begin': '1915-04-07', 'end': '1959-07-17'}",Billie Holiday,"Holiday, Billie",Person
604,"{'sort-name': 'Sweden', 'id': '23d10872-f5ae-3f0c-bf55-332788a16ecb', 'name': 'Sweden', 'iso-3166-1-code-list': ['SE']}",,SE,Swedish gothic doom metal band,,,54d76201-3b30-4722-978f-2abdd62e88dd,,,,{'begin': '1995'},Draconian,Draconian,Group
